t,num_new_requests,frac_requests_fulfilled,frac_passenger-carrying_cars,frac_rerouting_cars,frac_charging_cars,frac_idling_cars,num_fulfilled_requests,num_queued_requests,num_abandoned_requests,frac_battery_cars_0,frac_battery_cars_1,frac_battery_cars_2,frac_battery_cars_3,frac_battery_cars_4,frac_battery_cars_5,frac_battery_cars_6,frac_battery_cars_7,frac_battery_cars_8,frac_battery_cars_9,num_trip_requests_0,num_cars_region_0,num_charging_cars_region_0,num_trip_requests_1,num_cars_region_1,num_charging_cars_region_1,num_trip_requests_2,num_cars_region_2,num_charging_cars_region_2,num_trip_requests_3,num_cars_region_3,num_charging_cars_region_3,num_trip_requests_4,num_cars_region_4,num_charging_cars_region_4,num_trip_requests_5,num_cars_region_5,num_charging_cars_region_5,num_trip_requests_6,num_cars_region_6,num_charging_cars_region_6,num_trip_requests_7,num_cars_region_7,num_charging_cars_region_7,num_trip_requests_8,num_cars_region_8,num_charging_cars_region_8,num_trip_requests_9,num_cars_region_9,num_charging_cars_region_9,trial
172,134.6,0.34630996495572475,0.9633333333333333,0.0003333333333333334,0.034666666666666665,0.001666666666666667,79.3,104.2,48.7,0.29300000000000004,0.24566666666666664,0.16233333333333333,0.16699999999999998,0.13166666666666665,0.0003333333333333334,0.0,0.0,0.0,0.0,2.0,0.1,0.0,2.0,0.3,0.0,1.8,0.2,0.0,40.2,96.6,4.549999999999999,23.4,66.8,3.549999999999999,14.3,30.2,3.0,1.7,0.4,0.0,7.8,3.8,0.5499999999999989,16.7,33.4,3.549999999999999,24.7,68.2,5.549999999999999,0.0
173,128.1,0.3650292928864488,0.962,0.0,0.037333333333333336,0.0006666666666666668,84.2,98.6,49.5,0.29900000000000004,0.24066666666666667,0.157,0.16833333333333333,0.13466666666666666,0.0003333333333333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.4,0.0,1.9,0.3,0.0,39.8,98.6,5.0,18.0,65.2,4.549999999999999,16.2,30.8,3.0,2.1,0.5,0.0,7.1,3.7,0.5499999999999989,13.5,36.8,3.549999999999999,26.0,63.7,5.549999999999999,0.0
174,123.6,0.3712343502592407,0.9666666666666666,0.0,0.033,0.0003333333333333334,82.1,94.9,45.2,0.30766666666666664,0.23399999999999999,0.153,0.1706666666666667,0.13433333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,1.1,0.2,0.0,1.9,0.8,0.5499999999999989,1.9,0.4,0.0,35.5,104.2,4.0,23.8,64.1,4.0,15.4,30.5,3.549999999999999,2.4,0.5,0.0,7.1,3.2,0.0,13.0,37.0,3.0,21.5,59.1,4.0,0.0
175,134.1,0.37072792846085734,0.9636666666666667,0.002,0.03233333333333334,0.002,84.2,99.8,45.0,0.313,0.22799999999999998,0.15433333333333332,0.16833333333333333,0.136,0.0003333333333333334,0.0,0.0,0.0,0.0,2.6,0.2,0.0,2.1,0.9,0.5499999999999989,2.5,0.5,0.0,38.1,105.6,4.0,22.0,65.1,3.549999999999999,16.0,26.3,3.549999999999999,1.7,0.3,0.0,8.3,3.3,0.0,14.8,37.6,2.549999999999999,26.0,60.2,4.549999999999999,0.0
176,130.9,0.3358407028773544,0.9630000000000001,0.0023333333333333335,0.03333333333333333,0.0013333333333333335,76.9,103.4,50.4,0.31366666666666665,0.22433333333333333,0.15266666666666667,0.16833333333333333,0.14066666666666666,0.0003333333333333334,0.0,0.0,0.0,0.0,1.6,0.5,0.0,2.4,1.0,0.5499999999999989,2.0,0.8,0.0,40.1,103.4,4.649999999999997,19.9,65.0,5.649999999999997,14.2,27.6,3.0,1.7,0.4,0.0,7.9,3.4,0.5499999999999989,16.4,35.5,2.549999999999999,24.7,62.4,4.0,0.0
177,132.8,0.3720643796276476,0.961,0.0023333333333333335,0.034666666666666665,0.002,87.4,103.7,45.1,0.31933333333333336,0.21966666666666668,0.15,0.16699999999999998,0.14366666666666666,0.0003333333333333334,0.0,0.0,0.0,0.0,1.7,0.6,0.0,2.1,1.0,0.0,1.6,0.9,0.0,41.7,100.0,5.649999999999997,22.5,68.1,5.099999999999998,15.3,29.1,3.0,2.5,0.4,0.0,7.4,3.2,0.5499999999999989,15.7,36.9,2.0,22.3,59.8,5.199999999999996,0.0
178,135.5,0.34607805773917094,0.962,0.003,0.033999999999999996,0.0010000000000000002,82.6,105.7,50.9,0.32366666666666666,0.21333333333333332,0.153,0.16233333333333333,0.14733333333333332,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,0.6,0.0,2.5,0.9,0.0,3.0,1.0,0.5499999999999989,39.9,103.4,5.0,21.9,66.5,4.649999999999997,14.5,29.5,2.549999999999999,2.0,0.4,0.0,7.7,2.9,1.549999999999999,15.7,34.3,2.0,26.0,60.5,4.649999999999997,0.0
179,129.3,0.32160336082233515,0.9633333333333333,0.003,0.03166666666666666,0.002,75.6,104.8,54.6,0.3283333333333333,0.20566666666666666,0.153,0.16233333333333333,0.15033333333333335,0.0003333333333333334,0.0,0.0,0.0,0.0,1.2,0.7,0.0,1.9,0.3,0.0,1.1,1.0,0.5499999999999989,39.7,103.0,4.649999999999997,19.1,68.9,2.549999999999999,15.8,28.8,2.0,2.0,0.4,0.0,7.9,2.7,1.0,16.4,35.5,2.0,24.2,58.7,5.649999999999997,0.0
180,133.3,0.3634202984057327,0.9616666666666667,0.001,0.037,0.0003333333333333334,85.8,106.2,46.1,0.328,0.19833333333333333,0.153,0.16333333333333333,0.157,0.0003333333333333334,0.0,0.0,0.0,0.0,2.7,0.6,0.0,2.8,0.3,0.0,2.1,0.8,1.0,43.4,99.6,6.099999999999998,21.5,69.4,4.549999999999999,13.8,28.8,3.0,2.0,0.4,0.0,6.3,2.7,1.0,14.5,36.8,2.549999999999999,24.2,60.6,4.549999999999999,0.0
181,132.4,0.3400877335636424,0.958,0.001666666666666667,0.04033333333333333,0.0,80.7,106.4,51.5,0.32366666666666666,0.197,0.155,0.162,0.162,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,0.8,0.0,2.0,0.6,0.0,2.4,0.3,0.5499999999999989,43.1,97.2,6.549999999999999,19.6,67.5,4.099999999999998,15.4,32.1,3.549999999999999,2.3,0.4,0.0,8.2,3.0,0.5499999999999989,13.6,37.4,2.549999999999999,23.5,60.7,7.0,0.0
182,133.9,0.3452357935436676,0.9560000000000001,0.0023333333333333335,0.04,0.001666666666666667,82.7,105.5,52.1,0.32933333333333337,0.18966666666666668,0.15366666666666667,0.16033333333333333,0.16666666666666669,0.0003333333333333334,0.0,0.0,0.0,0.0,2.5,0.9,0.0,3.1,0.6,0.0,2.5,0.4,0.5499999999999989,43.0,106.7,5.549999999999999,22.6,61.8,4.549999999999999,13.0,31.3,3.549999999999999,1.5,0.3,0.0,7.0,3.3,1.0,14.4,35.1,2.549999999999999,24.3,59.6,5.549999999999999,0.0
183,139.2,0.34381470725197993,0.9606666666666668,0.0013333333333333335,0.038,0.0,83.9,106.3,54.5,0.33133333333333337,0.18433333333333332,0.15433333333333335,0.16033333333333333,0.16933333333333334,0.0003333333333333334,0.0,0.0,0.0,0.0,2.5,1.0,0.0,2.2,0.8,0.0,2.5,0.4,0.0,43.7,105.9,6.099999999999998,23.7,64.4,4.549999999999999,16.5,28.4,3.549999999999999,2.6,0.4,0.0,8.0,4.8,1.0,13.4,35.7,5.099999999999998,24.1,58.2,5.549999999999999,0.0
184,133.3,0.33201374445858933,0.9603333333333334,0.0013333333333333335,0.03833333333333334,0.0,79.1,105.0,55.5,0.32766666666666666,0.181,0.159,0.16,0.172,0.0003333333333333334,0.0,0.0,0.0,0.0,1.9,1.0,0.0,2.4,0.9,0.0,1.8,0.3,0.0,39.8,102.4,7.0,21.9,63.8,3.549999999999999,16.7,30.4,2.549999999999999,1.5,0.5,0.0,8.1,5.0,0.5499999999999989,13.7,34.6,4.099999999999998,25.5,61.1,4.549999999999999,0.0
185,135.1,0.3615263692261564,0.9560000000000001,0.0013333333333333335,0.041999999999999996,0.0006666666666666668,86.3,107.6,46.2,0.324,0.179,0.15933333333333333,0.16366666666666668,0.17366666666666666,0.0003333333333333334,0.0,0.0,0.0,0.0,2.2,1.0,0.0,2.4,0.9,0.0,2.3,0.4,0.0,42.7,96.5,6.099999999999998,22.8,65.5,4.549999999999999,15.3,32.1,3.549999999999999,1.3,0.4,0.0,6.4,5.0,0.0,13.5,36.8,4.549999999999999,26.2,61.4,6.099999999999998,0.0
186,142.3,0.30325572559365876,0.9526666666666668,0.0006666666666666668,0.04633333333333333,0.0003333333333333334,75.6,120.8,53.5,0.31433333333333335,0.17766666666666667,0.16333333333333333,0.16333333333333333,0.181,0.0003333333333333334,0.0,0.0,0.0,0.0,1.7,0.9,0.0,2.3,0.6,0.0,1.7,0.3,0.0,46.3,94.6,7.099999999999998,22.5,62.7,4.0,16.0,36.1,4.0,1.8,0.6,0.0,8.2,6.1,0.0,14.1,39.5,4.549999999999999,27.7,58.6,6.549999999999999,0.0
187,138.0,0.3181212906576517,0.9566666666666667,0.0,0.043,0.0003333333333333334,82.0,118.4,58.4,0.3163333333333333,0.17099999999999999,0.165,0.16599999999999998,0.18133333333333332,0.0003333333333333334,0.0,0.0,0.0,0.0,2.4,1.0,0.0,1.7,0.6,0.0,2.1,0.2,0.0,44.5,97.9,7.0,23.2,64.5,4.549999999999999,16.0,33.8,4.649999999999997,2.0,0.8,0.0,7.4,6.1,0.0,13.4,38.3,5.0,25.3,56.8,5.649999999999997,0.0
188,135.1,0.324031577920068,0.9486666666666667,0.0003333333333333334,0.04833333333333333,0.002666666666666667,81.8,114.5,57.2,0.30733333333333335,0.17033333333333334,0.163,0.173,0.186,0.0003333333333333334,0.0,0.0,0.0,0.0,2.1,0.8,0.5499999999999989,1.9,0.9,0.0,1.5,0.0,0.0,42.7,103.1,6.0,22.0,62.8,6.0,13.3,30.8,5.099999999999998,2.5,0.9,0.0,6.9,7.5,0.5499999999999989,14.4,38.6,5.099999999999998,27.8,54.6,6.0,0.0
189,138.6,0.3138418460756647,0.9516666666666668,0.0006666666666666668,0.04733333333333333,0.0003333333333333334,79.3,116.9,56.9,0.301,0.16533333333333333,0.16566666666666668,0.17333333333333334,0.19433333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,2.3,0.8,0.5499999999999989,2.7,1.1,0.5499999999999989,1.8,0.1,0.0,48.6,105.2,6.0,21.2,61.3,4.549999999999999,15.0,26.9,5.0,2.1,1.0,0.0,7.3,8.0,0.5499999999999989,13.0,38.4,4.649999999999997,24.6,57.2,4.549999999999999,0.0
190,134.8,0.3339897121985471,0.9483333333333333,0.0010000000000000002,0.05,0.0006666666666666668,83.8,109.9,58.0,0.297,0.16699999999999998,0.16366666666666668,0.17566666666666667,0.19633333333333333,0.0003333333333333334,0.0,0.0,0.0,0.0,2.4,1.0,0.5499999999999989,2.3,1.0,0.5499999999999989,2.1,0.4,0.0,45.2,102.0,6.099999999999998,21.0,63.9,5.549999999999999,14.4,26.3,5.549999999999999,2.2,1.1,0.0,6.5,7.8,1.0,14.2,39.8,3.549999999999999,24.5,56.7,4.549999999999999,0.0
191,134.6,0.352496490667363,0.951,0.0013333333333333335,0.04766666666666667,0.0,85.4,106.4,52.7,0.29633333333333334,0.15566666666666668,0.1686666666666667,0.17933333333333334,0.2,0.0,0.0,0.0,0.0,0.0,1.6,0.8,0.0,1.7,0.8,0.5499999999999989,2.3,0.6,0.0,41.2,102.9,5.099999999999998,26.8,59.3,5.099999999999998,16.2,26.0,5.749999999999995,1.4,1.1,0.0,6.2,8.5,1.549999999999999,13.9,40.7,3.549999999999999,23.3,59.3,4.549999999999999,0.0
192,144.4,0.3042212901740602,0.954,0.0013333333333333335,0.044333333333333336,0.0003333333333333334,76.3,119.0,55.5,0.29633333333333334,0.153,0.16699999999999998,0.18366666666666667,0.2,0.0,0.0,0.0,0.0,0.0,2.7,1.1,0.0,2.6,1.0,0.0,2.0,0.4,0.0,48.7,98.2,5.549999999999999,24.5,62.0,4.549999999999999,15.3,26.4,3.549999999999999,2.4,1.1,0.0,5.2,8.5,2.0,15.9,41.3,3.0,25.1,60.0,5.549999999999999,0.0
193,142.6,0.3331113902343109,0.9553333333333333,0.0013333333333333335,0.043,0.0003333333333333334,87.1,118.4,56.1,0.29333333333333333,0.15433333333333335,0.16633333333333333,0.18666666666666668,0.19933333333333333,0.0,0.0,0.0,0.0,0.0,1.3,1.2,0.0,2.4,0.9,0.0,2.1,0.5,0.0,46.1,100.1,5.0,26.3,63.3,5.099999999999998,17.1,23.8,2.549999999999999,1.6,1.1,0.0,5.3,8.7,2.0,14.7,39.6,4.549999999999999,25.7,60.8,5.0,0.0
194,143.7,0.2908628543898979,0.9573333333333333,0.001,0.04066666666666667,0.0010000000000000002,75.9,123.5,62.7,0.2886666666666667,0.15166666666666667,0.16933333333333334,0.191,0.19933333333333333,0.0,0.0,0.0,0.0,0.0,1.5,1.2,0.0,2.7,1.1,0.0,1.6,0.3,0.0,47.4,100.4,5.549999999999999,24.4,65.9,3.549999999999999,17.4,25.9,4.0,1.5,1.1,0.0,8.1,9.4,1.0999999999999979,15.3,38.9,4.099999999999998,23.8,55.8,5.0,0.0
195,149.1,0.291317111201434,0.9523333333333334,0.0006666666666666668,0.045,0.002,79.2,126.6,66.8,0.27999999999999997,0.152,0.16699999999999998,0.19433333333333333,0.2066666666666667,0.0,0.0,0.0,0.0,0.0,2.8,1.4,0.0,1.6,1.3,0.0,2.0,0.5,0.0,48.5,101.6,7.549999999999999,23.5,62.9,4.549999999999999,17.0,26.9,3.0,2.9,0.9,0.0,8.8,8.5,1.0,15.8,39.8,5.099999999999998,26.2,56.2,6.0,0.0
196,144.5,0.3233510579994008,0.9503333333333334,0.001,0.04766666666666667,0.001,87.4,125.2,58.5,0.2793333333333333,0.14733333333333334,0.16633333333333333,0.19666666666666668,0.21033333333333334,0.0,0.0,0.0,0.0,0.0,2.1,1.7,0.0,1.4,1.2,0.0,1.9,0.6,0.0,49.0,89.5,7.0,24.2,64.0,3.549999999999999,15.5,32.0,3.0,1.8,0.7,0.0,6.8,8.4,1.0,15.8,43.0,5.099999999999998,26.0,58.9,7.099999999999998,0.0
197,147.9,0.28924283114209276,0.9446666666666668,0.0006666666666666668,0.054666666666666676,0.0,78.7,123.9,70.5,0.265,0.149,0.16766666666666669,0.20233333333333334,0.21600000000000003,0.0,0.0,0.0,0.0,0.0,2.0,1.6,1.0,2.7,0.9,0.0,2.0,0.8,0.0,50.6,87.5,7.549999999999999,25.7,63.4,5.0,17.3,33.0,2.549999999999999,1.1,0.7,0.5499999999999989,7.8,7.8,1.0,13.7,43.2,6.0,25.0,61.1,6.099999999999998,0.0
198,152.0,0.30349255832355276,0.9483333333333333,0.001,0.05,0.0006666666666666668,82.8,124.9,68.2,0.26033333333333336,0.15,0.16466666666666668,0.21433333333333335,0.21066666666666664,0.0,0.0,0.0,0.0,0.0,2.1,1.7,1.0,2.6,1.0,0.0,2.0,0.8,0.0,47.3,79.0,7.0,27.8,64.5,4.549999999999999,17.5,39.3,2.549999999999999,1.6,0.7,0.5499999999999989,7.1,8.2,0.5499999999999989,15.8,43.9,6.649999999999997,28.2,60.9,4.549999999999999,0.0
199,142.2,0.3215966922661252,0.9460000000000001,0.0006666666666666668,0.05233333333333333,0.001,85.9,117.2,64.0,0.25233333333333335,0.14966666666666667,0.16466666666666668,0.22033333333333333,0.213,0.0,0.0,0.0,0.0,0.0,1.7,1.4,1.0,2.4,0.8,0.0,2.1,0.8,0.0,48.7,84.0,6.0,23.0,68.0,6.0,16.3,38.8,3.0,1.3,0.6,0.5499999999999989,6.1,8.3,0.5499999999999989,14.0,42.4,5.099999999999998,26.6,54.9,5.099999999999998,0.0
200,150.9,0.3006269310932952,0.954,0.001,0.044333333333333336,0.0006666666666666668,80.5,125.0,62.6,0.248,0.15333333333333332,0.16033333333333333,0.22666666666666666,0.21166666666666667,0.0,0.0,0.0,0.0,0.0,2.7,1.3,0.5499999999999989,1.8,0.6,0.5499999999999989,2.1,1.0,0.5499999999999989,53.6,87.5,6.099999999999998,26.1,70.1,5.099999999999998,15.8,37.0,3.0,2.0,0.4,0.5499999999999989,7.0,8.5,0.5499999999999989,13.4,44.5,4.549999999999999,26.4,49.1,4.549999999999999,0.0
201,145.5,0.3057670210738363,0.9513333333333334,0.0003333333333333334,0.048,0.0003333333333333334,82.4,121.9,66.2,0.236,0.15766666666666668,0.16166666666666668,0.23233333333333334,0.21233333333333335,0.0,0.0,0.0,0.0,0.0,2.2,1.5,0.5499999999999989,2.2,0.8,0.5499999999999989,2.2,0.9,0.5499999999999989,48.2,85.6,9.549999999999999,25.9,69.8,5.549999999999999,14.8,36.0,4.649999999999997,2.4,0.6,0.5499999999999989,7.8,8.7,0.5499999999999989,14.8,43.8,2.549999999999999,25.0,52.3,5.0,0.0
202,149.7,0.32349634727388676,0.953,0.0006666666666666668,0.046,0.0003333333333333334,87.7,126.0,57.9,0.229,0.159,0.164,0.23966666666666664,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,2.3,1.4,0.5499999999999989,2.8,0.9,0.5499999999999989,1.8,0.8,0.5499999999999989,48.2,90.8,9.099999999999998,24.5,67.4,4.099999999999998,18.2,32.6,5.0,1.9,0.5,0.5499999999999989,8.4,10.0,1.0,15.6,42.3,3.0,26.0,53.3,6.199999999999996,0.0
203,141.6,0.318052359608092,0.9526666666666668,0.002666666666666667,0.043333333333333335,0.0013333333333333335,85.0,115.7,66.9,0.22833333333333333,0.16066666666666668,0.16733333333333333,0.23666666666666666,0.207,0.0,0.0,0.0,0.0,0.0,2.7,1.2,0.0,2.7,0.6,0.0,2.7,0.6,0.0,45.9,98.5,7.099999999999998,22.6,64.1,4.0,16.7,34.3,4.0,1.6,0.5,0.0,6.7,10.0,1.0,14.5,40.3,2.0,25.5,49.9,5.0,0.0
204,188.5,0.24106432820418927,0.9570000000000001,0.004,0.039,0.0,73.4,166.1,64.7,0.22333333333333333,0.16133333333333333,0.16899999999999998,0.24166666666666664,0.2046666666666667,0.0,0.0,0.0,0.0,0.0,1.9,1.1,0.5499999999999989,2.1,1.0,0.0,3.0,0.4,0.0,64.5,98.1,6.0,32.9,59.8,4.0,20.2,37.0,3.099999999999998,3.1,0.5,0.0,10.3,10.4,1.0,18.6,41.1,3.0,31.9,50.6,4.549999999999999,0.0
205,188.2,0.25060506778001623,0.9573333333333334,0.004666666666666667,0.037333333333333336,0.0006666666666666668,88.6,170.0,95.7,0.221,0.15733333333333333,0.175,0.24733333333333335,0.19933333333333333,0.0,0.0,0.0,0.0,0.0,2.6,1.0,0.5499999999999989,3.4,1.0,0.0,2.6,0.5,0.0,69.0,98.3,7.549999999999999,32.5,57.5,4.549999999999999,18.9,38.0,2.549999999999999,2.8,0.6,0.0,10.5,10.1,1.0,17.3,41.1,3.099999999999998,28.6,51.9,3.549999999999999,0.0
206,180.6,0.24455733511253505,0.9556666666666667,0.005666666666666667,0.03833333333333334,0.0003333333333333334,85.6,165.9,99.1,0.219,0.16133333333333333,0.173,0.2526666666666667,0.194,0.0,0.0,0.0,0.0,0.0,3.1,0.9,0.5499999999999989,1.9,0.7,0.0,2.2,0.4,0.0,67.3,89.8,6.549999999999999,29.7,67.5,4.0,17.7,35.5,3.0,1.8,0.5,0.0,9.9,9.3,1.0,17.8,41.9,4.0,29.2,53.5,3.549999999999999,0.0
207,197.1,0.22178290999651584,0.9570000000000001,0.005333333333333334,0.037,0.0006666666666666668,80.3,181.0,101.7,0.21633333333333335,0.15933333333333333,0.176,0.2546666666666667,0.19366666666666665,0.0,0.0,0.0,0.0,0.0,2.2,1.0,0.0,2.6,0.8,0.5499999999999989,2.6,0.3,0.0,72.5,88.7,7.0,29.7,67.6,3.549999999999999,20.4,37.4,3.0,2.0,0.4,0.0,8.1,9.4,1.0,20.6,41.0,4.099999999999998,36.4,53.4,2.549999999999999,0.0
208,182.5,0.23212033703237286,0.9583333333333334,0.004666666666666667,0.03666666666666667,0.0003333333333333334,84.2,169.5,109.8,0.21133333333333332,0.15733333333333333,0.184,0.25366666666666665,0.19366666666666668,0.0,0.0,0.0,0.0,0.0,3.1,1.2,0.5499999999999989,3.2,0.6,0.5499999999999989,2.2,0.5,0.0,66.4,92.7,6.0,31.7,72.7,2.549999999999999,19.9,33.9,4.099999999999998,2.0,0.5,0.0,7.6,7.8,1.0,17.6,36.9,4.099999999999998,28.8,53.2,4.0,0.0
209,182.6,0.22807649545784986,0.9606666666666668,0.0023333333333333335,0.036333333333333336,0.0006666666666666668,79.9,167.3,104.9,0.20633333333333334,0.16299999999999998,0.186,0.2586666666666667,0.186,0.0,0.0,0.0,0.0,0.0,2.2,1.1,0.5499999999999989,2.7,0.4,0.5499999999999989,2.0,0.6,0.0,65.6,94.0,6.099999999999998,31.6,69.6,3.099999999999998,22.4,38.7,3.0,1.3,0.5,0.0,7.6,7.3,1.0,16.8,39.1,3.099999999999998,30.4,48.7,5.099999999999998,0.0
210,184.0,0.2464830609579926,0.9566666666666667,0.0023333333333333335,0.04066666666666667,0.0003333333333333334,86.5,167.5,97.3,0.2006666666666667,0.16266666666666668,0.18766666666666668,0.265,0.184,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.5499999999999989,5.1,0.2,0.0,3.0,0.7,0.5499999999999989,67.0,89.4,5.0,30.9,71.5,4.099999999999998,19.2,41.4,4.099999999999998,2.6,0.6,0.0,9.4,7.8,1.549999999999999,17.0,41.6,2.549999999999999,27.5,45.8,6.0,0.0
211,183.5,0.2328013149176391,0.9596666666666666,0.001,0.03933333333333334,0.0,81.8,166.6,102.6,0.19733333333333333,0.16433333333333333,0.19066666666666668,0.2653333333333333,0.18233333333333332,0.0,0.0,0.0,0.0,0.0,2.1,0.9,0.0,3.4,0.2,0.0,2.1,0.6,0.5499999999999989,66.8,80.9,6.0,29.0,68.1,4.0,21.4,46.0,3.549999999999999,1.5,0.5,0.5499999999999989,7.7,9.4,2.0,17.4,43.6,2.549999999999999,32.1,49.8,6.199999999999996,0.0
212,189.1,0.2421142320938916,0.9586666666666666,0.0006666666666666668,0.04066666666666667,0.0,85.6,172.3,97.8,0.19333333333333333,0.16799999999999998,0.19366666666666665,0.2673333333333333,0.17766666666666667,0.0,0.0,0.0,0.0,0.0,2.7,0.9,0.0,3.3,0.2,0.0,2.0,0.4,0.5499999999999989,67.0,75.3,6.549999999999999,34.7,74.5,5.199999999999996,20.8,48.9,4.0,2.0,0.7,0.5499999999999989,9.6,9.1,2.549999999999999,17.8,39.2,2.0,29.2,50.8,5.749999999999995,0.0
213,183.8,0.22300942548245128,0.9643333333333333,0.0006666666666666668,0.035,0.0,79.4,169.0,107.7,0.19233333333333333,0.16633333333333333,0.2006666666666667,0.271,0.16966666666666666,0.0,0.0,0.0,0.0,0.0,2.7,0.5,0.0,3.3,0.7,0.0,2.9,0.1,0.0,67.9,79.0,5.549999999999999,32.8,73.5,5.649999999999997,18.5,43.6,3.549999999999999,2.0,0.8,0.5499999999999989,7.6,10.1,1.549999999999999,16.5,38.8,2.0,29.6,52.9,3.0,0.0
214,186.4,0.24947384744026685,0.968,0.0003333333333333334,0.03166666666666666,0.0,88.3,168.0,99.1,0.19333333333333333,0.16599999999999998,0.20733333333333331,0.27166666666666667,0.16166666666666668,0.0,0.0,0.0,0.0,0.0,2.1,0.4,0.0,2.2,0.7,0.0,1.9,0.0,0.0,64.0,85.9,4.0,33.3,72.3,4.549999999999999,21.9,42.3,3.549999999999999,2.6,0.7,0.0,7.4,10.4,1.549999999999999,18.0,38.1,3.0,33.0,49.2,3.549999999999999,0.0
215,185.0,0.2321902549324563,0.966,0.0,0.033666666666666664,0.0003333333333333334,81.7,170.2,101.1,0.188,0.16533333333333333,0.21366666666666667,0.271,0.16199999999999998,0.0,0.0,0.0,0.0,0.0,2.2,0.4,0.0,5.4,0.4,0.0,2.4,0.2,0.0,71.3,83.4,4.099999999999998,30.0,70.4,5.0,18.6,44.1,4.099999999999998,1.5,0.7,0.0,8.3,10.5,1.0,17.4,40.6,3.549999999999999,27.9,49.3,3.0,0.0
216,209.8,0.22814432467652215,0.9663333333333334,0.0,0.033666666666666664,0.0,86.4,191.3,102.3,0.187,0.16566666666666668,0.21966666666666668,0.267,0.16066666666666668,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.0,3.4,0.6,0.0,2.1,0.4,0.0,73.4,82.8,3.0,37.0,73.4,4.0,26.4,43.5,4.099999999999998,2.3,0.5,0.0,7.6,10.0,1.0,18.9,40.9,4.0,37.0,47.5,5.0,0.0
217,205.5,0.2111414544338223,0.9646666666666667,0.0,0.034666666666666665,0.0006666666666666668,83.7,191.1,122.0,0.188,0.16599999999999998,0.22333333333333333,0.262,0.16066666666666668,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.0,1.1,0.7,0.0,1.8,0.4,0.0,74.2,79.3,4.0,34.9,71.4,3.549999999999999,23.7,47.6,4.549999999999999,2.1,0.5,0.0,6.9,10.2,0.5499999999999989,22.5,43.6,4.549999999999999,36.6,45.9,4.099999999999998,0.0
218,212.3,0.21388376188713645,0.9710000000000001,0.0003333333333333334,0.028000000000000004,0.0006666666666666668,86.0,196.7,120.7,0.19333333333333333,0.16233333333333333,0.229,0.261,0.15433333333333335,0.0,0.0,0.0,0.0,0.0,2.4,0.3,0.0,2.5,0.5,0.0,1.4,0.3,0.0,75.3,76.2,3.549999999999999,35.4,70.8,2.549999999999999,24.2,50.9,3.549999999999999,2.1,0.5,0.0,8.1,10.8,0.5499999999999989,23.4,43.3,3.549999999999999,37.5,46.4,3.549999999999999,0.0
219,208.8,0.2222591803917291,0.9706666666666667,0.0003333333333333334,0.028999999999999998,0.0,89.9,192.2,123.4,0.193,0.16566666666666668,0.23500000000000001,0.257,0.14933333333333335,0.0,0.0,0.0,0.0,0.0,2.4,0.2,0.0,2.5,0.4,0.0,2.7,0.4,0.0,75.6,74.1,4.099999999999998,33.0,73.0,3.549999999999999,24.5,50.6,4.549999999999999,2.0,0.6,0.0,8.6,11.4,0.0,20.9,44.7,4.0,36.6,44.6,2.0,0.0
220,209.8,0.2409385087335249,0.97,0.0003333333333333334,0.029666666666666668,0.0,96.5,189.8,115.7,0.19533333333333333,0.16833333333333333,0.24166666666666664,0.24933333333333332,0.14533333333333334,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,2.5,0.3,0.0,1.6,0.3,0.0,76.5,71.4,5.649999999999997,36.7,74.6,3.549999999999999,25.9,50.2,4.0,1.4,0.7,0.0,9.0,12.0,0.5499999999999989,21.8,39.9,3.0,32.4,50.3,3.549999999999999,0.0
221,213.6,0.2181345259513105,0.968,0.0006666666666666668,0.031,0.0003333333333333334,87.7,196.8,118.9,0.197,0.1726666666666667,0.24066666666666667,0.246,0.14366666666666666,0.0,0.0,0.0,0.0,0.0,2.3,0.6,0.0,3.1,0.6,0.0,1.7,0.3,0.0,73.2,73.5,4.0,37.4,70.1,3.549999999999999,27.3,51.2,3.549999999999999,1.8,0.6,0.0,8.0,11.3,1.549999999999999,22.1,37.7,3.549999999999999,36.7,54.1,4.0,0.0
222,205.5,0.23578875695772336,0.9693333333333334,0.0006666666666666668,0.03,0.0,94.5,187.4,120.4,0.198,0.176,0.24533333333333332,0.24266666666666667,0.13799999999999998,0.0,0.0,0.0,0.0,0.0,2.4,0.7,0.0,2.3,1.1,0.0,2.3,0.4,0.0,70.7,77.0,5.0,37.0,71.5,3.649999999999997,26.4,49.6,2.549999999999999,2.2,0.8,0.0,9.1,11.4,3.099999999999998,19.2,36.7,3.0,33.9,50.8,4.099999999999998,0.0
